artist_name,artist_id,artist_popularity,artist_n_followers,artist_genres
Skrillex,5he5w2lnU9x7JFhnwcekXX,76,7561628,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']"
Slayer,1IQ2e1buppatiN1bxUVkrk,67,3842080,"['alternative metal', 'death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
Sleep Token,2n2RSaZqBuUUukhbLlpnE6,74,1123577,['prog metal']
Sleeping At Last,0MeLMJJcouYXCymQSHPn8g,68,1437261,"['ambient worship', 'chamber pop']"
Sleeping With Sirens,3N8Hy6xQnQv1F1XCiyGQqA,64,2258999,"['neon pop punk', 'pop emo', 'pop punk', 'screamo']"
Sleepy Hallow,6EPlBSH2RSiettczlz7ihV,76,1884053,"['brooklyn drill', 'nyc rap']"
Sleepy John,3GLXuBAGaatiaRS3NmGpXO,74,9343,['environmental']
Slightly Stoopid,6MxlVTY6PmY8Nyn16fvxtb,64,715430,"['reggae fusion', 'reggae rock']"
Slipknot,05fG473iIaoy82BF1aGhL8,79,10859618,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,67,1055112,"['pop rock', 'post-grunge']"
Smino,1ybINI1qPiFbwDXamRtwxD,66,919978,['alternative r&b']
Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,66,1183942,"['alternative r&b', 'scandinavian r&b', 'swedish soul']"
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,82,11410145,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
Solfeggio Healing Frequencies MT,5R9eOlQf7HGzD6srMeJKio,77,81945,"['healing hz', 'meditation', 'solfeggio product']"
Sonder,2ICR2m4hOBPhaYiZB3rnLW,70,1101635,['experimental r&b']
Sophie Ellis-Bextor,2cBh5lVMg222FFuRU7EfDE,73,485956,"['dance pop', 'europop', 'new wave pop']"
Soulja Boy,6GMYJwaziB4ekv1Y6wCDWS,68,2005981,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Soundgarden,5xUf6j4upBrXZPg6AI4MRK,68,4315363,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
South Park Mexican,4kKaAWGdu6WW0W415RWaQA,61,978868,"['chicano rap', 'latin hip hop', 'texas latin rap']"
Spiritual Frequencies,5gUJK8QwnYlsLRnxepd7A5,71,17854,"['calming instrumental', 'healing hz']"
Staind,5KDIH2gF0VpelTqyQS7udb,65,2479192,"['alternative metal', 'nu metal', 'post-grunge']"
Steely Dan,6P7H3ai06vU1sGvdpBwDmE,68,2183046,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Stephanie Beatriz,5PYToRCsrnvikZg3yl2JMr,73,52814,"['hollywood', 'movie tunes']"
Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,77,1341642,['gen z singer-songwriter']
Steve Aoki,77AiFEVeAVj2ORpC85QVJs,71,3714076,"['edm', 'electro house', 'pop dance']"
Steve Lacy,57vWImR43h4CaDao012Ofp,80,4440626,['afrofuturism']
Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,68,2964540,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Steven Universe,4rF7c8zpCKzuSXohs2HIpA,68,964394,['pov: indie']
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,65,1549562,['heartland rock']
Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,75,6364949,"['motown', 'soul']"
Stick Figure,5SXEylV07TC57eanSxxg4R,68,656890,"['reggae fusion', 'reggae rock']"
Still Woozy,4iMO20EPodreIaEl8qW66y,69,983761,"['bedroom pop', 'oakland indie', 'pov: indie']"
Stone Temple Pilots,2UazAtjfzqBF0Nho2awK4z,67,3439759,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']"
Strawberry Guy,1AbJ2cmwK400LSvdvBL5Jc,68,760990,['bedroom pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,82,15023253,"['k-pop', 'k-pop boy group', 'pop']"
Sturgill Simpson,3vDpQbGnzRbRVirXlfQagB,64,841501,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
Sublime,0EdvGhlC1FkGItLOWQzG4J,71,2720330,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']"
Subtronics,3NJ94iuAmmMjbszODYT6pO,64,294016,['brostep']
Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,71,1985468,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']"
Suki Waterhouse,5GGJosGMs08YEmKTZJe1fL,69,632628,['indie pop']
Sum 41,0qT79UgT5tY4yudH9VfsdT,74,3781699,"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'pop punk', 'post-grunge', 'punk', 'rock']"
Summer Walker,57LYzLEk2LcFghVwuWbcuS,80,6236038,"['r&b', 'rap']"
Super Simple Songs,7CdGfkCRgPhElnqy3HPJ4a,70,437355,"[""children's music""]"
Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,70,3378065,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']"
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D,68,1112417,"['dreamo', 'indie surf', 'pov: indie', 'surf punk', 'vegas indie']"
Surfaces,4ETSs924pXMzjIeD6E9b4u,67,923207,['bedroom soul']
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,81,2099607,"['melodic rap', 'rap', 'trap']"
Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,75,3716978,"['edm', 'pop dance', 'progressive electro house']"
Syleena Johnson,1lE6SEy8f84Zhjvp7r8yTD,66,320894,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']"
System Of A Down,5eAWCfyUhZtHHtBdNk56l1,80,10378395,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
T-Pain,3aQeKQSyrW4qWr35idm0cy,79,4715130,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
T.I.,4OBJLual30L7gRl5UkeRcT,74,4672209,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
TAYA,3D04fb59z3ANxVaeHBfxtW,67,100718,"['ccm', 'world worship', 'worship']"
TINI,7vXDAI8JwjW531ouMGbfcp,78,7693068,"['latin pop', 'latin viral pop', 'pop argentino']"
TLC,0TImkz4nPqjegtVSMZnMRq,70,3896137,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,80,9812311,"['k-pop', 'k-pop boy group']"
TOOL,2yEwvVSSSUkcLeSTNyHKh8,70,3593908,"['alternative metal', 'art rock', 'nu metal', 'post-grunge', 'progressive metal', 'progressive rock', 'rock']"
TOTO,0PFtn5NtBbbUNbU9EAmIWF,74,2867147,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
TV Girl,0Y6dVaC9DZtPNH4591M42W,82,5931306,['pov: indie']
TWICE,7n2Ycct7Beij7Dj7meI4X0,81,19926731,"['k-pop', 'k-pop girl group', 'pop']"
TaTa,43s6uFZrdusv7ggmDSpO41,65,145260,['new york drill']
Tainy,0GM7qgcRCORpGnfcN2tCiB,78,2052119,"['pop reggaeton', 'reggaeton', 'trap latino', 'urbano latino']"
Taio Cruz,6MF9fzBmfXghAz953czmBC,70,2189654,"['dance pop', 'pop', 'pop rap']"
Takeoff,3EW0kQ1skZiK1NHg3Spt9J,69,1805767,"['atl hip hop', 'rap', 'trap']"
Taking Back Sunday,24XtlMhEMNdi822vi0MhY1,62,828938,"['emo', 'neon pop punk', 'pop punk', 'post-hardcore', 'screamo']"
Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,68,2399846,"['alternative rock', 'art punk', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']"
Tally Hall,7lqaPghwYv2mE9baz5XQmL,66,768700,"['ann arbor indie', 'pov: indie']"
Tame Impala,5INjqkS1o8h1imAzPqGZBb,80,7600328,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']"
Tammi Terrell,75jNCko3SnEMI5gwGqrbb8,67,177276,"['classic soul', 'motown', 'soul', 'southern soul']"
Tanishk Bagchi,4f7KfxeHq9BiylGmyXepGt,78,3852566,"['desi pop', 'filmi', 'modern bollywood']"
Tanner Adell,5xKVALj2MSqOHmQhburCM8,66,82196,['modern country pop']
Tate McRae,45dkTj5sMRSjrmBSBeiHym,85,5130739,['pop']
Tauren Wells,3SKza3YPBri1k43LB1Tqy4,63,633404,"['ccm', 'christian alternative rock', 'christian music']"
Tay-K,2ODbg2404zUzTi02qIPEjB,67,3469400,"['cali rap', 'dfw rap', 'rap', 'trap']"
Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,107122429,['pop']
Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,75,3358648,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']"
Tech N9ne,6UBA15slIuadJ8h2lPRPos,67,2709910,"['detroit hip hop', 'kansas city hip hop', 'pop rap']"
Tee Grizzley,6AUl0ykLLpvTktob97x9hO,69,3680388,"['detroit hip hop', 'detroit trap', 'rap', 'southern hip hop', 'trap']"
Tego Calderón,3SUT1jjM5hzZj9TLfLZGIP,71,4572457,"['latin hip hop', 'rap boricua', 'reggaeton', 'trap latino', 'urbano latino']"
Tems,687cZJR45JO7jhk1LHIbgq,75,1638558,"['afro r&b', 'afrobeats', 'alte', 'nigerian pop']"
That Mexican OT,3BAgmPNIK5IJl7zMK1wvMA,74,723899,['texas latin rap']
The 1975,3mIj9lX2MWuHmhNCA7LSCW,77,7109263,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']"
The Alchemist,0eVyjRhzZKke2KFYTcDkeu,71,636924,"['alternative hip hop', 'drumless hip hop', 'hip hop', 'instrumental hip hop', 'west coast rap']"
The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,67,2598155,"['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']"
The Backseat Lovers,6p2HnfM955TI1bX34dkLnI,66,626239,"['pov: indie', 'slc indie']"
The Beach Boys,3oDbviiivRWhXwIE8hxkVV,72,4428478,"['baroque pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter', 'sunshine pop']"
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,85,27102029,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
The Black Keys,7mnBLXK823vNxN3UWB7Gfz,75,3928753,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']"
The Cardigans,1tqZaCwM57UFKjWoYwMLrw,68,1237995,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']"
The Cars,6DCIj8jNaNpBz8e5oKFPtp,65,1783991,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'singer-songwriter', 'soft rock', 'synthpop']"
The Chainsmokers,69GGBxA162lTqCwzJG5jLp,81,20016231,['pop']
The Chicks,25IG9fa7cbdmCIy3OnuH57,66,1408367,"['contemporary country', 'country', 'country dawn']"
The Clash,3RGLhK1IP9jnYFH4BRFJBS,70,2693122,"['alternative rock', 'permanent wave', 'punk', 'rock']"
The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,76,4079456,"['irish rock', 'pop rock', 'rock']"
The Cure,7bu3H8JO7d0UbMoVzbo70s,76,5302788,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,67,2459821,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
The Doors,22WZ7M8sxp5THdruNY3gXt,73,7734403,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']"
The Fray,0zOcE3mg9nS6l3yxt1Y0bK,70,3968816,"['neo mellow', 'piano rock', 'pop', 'pop rock']"
The Game,0NbfKEOTQCcwd6o7wSDOHI,72,4767670,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,72,2728622,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']"
The Head And The Heart,0n94vC3S9c3mb2HyNAOcjg,62,1074498,"['folk-pop', 'seattle indie', 'stomp and holler']"
The Jackson 5,2iE18Oxc8YSumAU232n4rW,66,1509630,"['motown', 'soul']"
The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,79,5219987,['australian hip hop']
The Killers,0C0XlULifJtAgn6ZNCW2eu,77,7209030,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']"
The Living Tombstone,0I6yADrmeyvw66g7yjkqIF,72,3655670,"['otacore', 'pixel', 'pov: indie']"
The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,78,5337661,"['folk-pop', 'modern rock', 'neo mellow', 'stomp and holler']"
The Mamas & The Papas,1bs7HoMkSyQwcobCpE9KpN,68,1750600,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']"
The Marías,2sSGPbdZJkaSE2AbcGOACx,71,1211102,"['bedroom pop', 'la indie']"
The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,84,15873566,"['modern alternative rock', 'modern rock', 'pop']"
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,77,9991155,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
The Offspring,5LfGQac0EIXyAN8aUwmNAQ,77,5450904,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']"
The Paper Kites,79hrYiudVcFyyxyJW0ipTy,69,764251,"['australian indie folk', 'indie anthem-folk', 'indie folk', 'stomp and flutter', 'stomp and holler']"
The Police,5NGO30tJxFlKixkPSgXcFE,77,5968246,"['album rock', 'classic rock', 'permanent wave', 'rock']"
The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,69,5559724,"['dance pop', 'girl group', 'pop']"
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,80,13783161,"['album rock', 'british invasion', 'classic rock', 'rock']"
The Score,2q3GG88dVwuQPF4FmySr9I,68,1417822,"['modern alternative rock', 'pov: indie']"
The Script,3AQRLZ9PuTAozP28Skbq8V,74,7917862,"['celtic rock', 'pop']"
The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,72,4969479,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']"
The Smiths,3yY2gUcIsjMr8hjo51PoJ8,78,5500230,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,76,5543771,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']"
The Temptations,3RwQ26hR2tJtA8F9p2n7jG,67,2880213,"['classic soul', 'memphis soul', 'motown', 'soul']"
The Walters,027TpXKGwdXP7iwbjUSpV8,72,677064,"['chicago indie', 'pov: indie']"
The War And Treaty,6HhV0jtMMK5HYnYgG0xgtz,66,106891,['black americana']
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,95,81802693,"['canadian contemporary r&b', 'canadian pop', 'pop']"
The White Stripes,4F84IBURUo98rz4r61KF70,71,3061414,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']"
The Who,67ea9eGLXYMsO2eYQRui3w,68,5295218,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'rock']"
The-Dream,1W3FSF1BLpY3hlVIgvenLz,64,1266029,"['dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
Thee Sacred Souls,0oK5D6uPhGu4Jk2dbZfodU,67,461984,"['latinx alternative', 'souldies']"
Theory of a Deadman,74eX4C98E4FCrAMl39qRsJ,63,2077679,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']"
Third Eye Blind,6TcnmlCSxihzWOQJ8k0rNS,64,1544887,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge']"
Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,70,3448061,"['modern rock', 'post-grunge']"
Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,73,4650016,"['contemporary country', 'country', 'country road', 'modern country rock']"
Three 6 Mafia,26s8LSolLfCIY88ysQbIuT,63,1291313,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,75,5985458,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']"
Thundercat,4frXpPxQQZwbCu3eTGnZEw,71,1298884,"['afrofuturism', 'indie soul']"
Tiago PZK,5Y3MV9DZ0d87NnVm56qSY1,79,4820321,"['trap argentino', 'trap latino', 'urbano latino']"
Tiera Kennedy,26VEPCGAYB9OClQodb0OR1,65,17552,['black americana']
Tim McGraw,6roFdX1y5BYSbp60OTJWMd,72,4455335,"['contemporary country', 'country', 'country road']"
Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,78,2784632,"['dance pop', 'pop', 'pop rap']"
Tinashe,0NIIxcxNHmOoyBx03SfTCD,67,2676827,"['alternative r&b', 'dance pop', 'metropopolis', 'pop', 'r&b', 'urban contemporary']"
Title Fight,2CnhqfjUG0qzsru0SMuhrk,63,392577,"['alternative emo', 'dreamo', 'emo', 'grungegaze', 'spacegrunge']"
Tito Double P,5eumcnUkdmGvkvcsx1WFNG,77,741907,['corrido']
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,85,7204924,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']"
Toby Fox,57DlMWmbVIf2ssJ8QBpBau,71,1322236,"['indie game soundtrack', 'otacore', 'pixel']"
Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,73,2327704,"['classic oklahoma country', 'contemporary country', 'country', 'country road']"
TobyMac,5VX8hxrcfJWwaTLiqGUHG3,67,1302596,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music']"
Tom MacDonald,6DvlemMOlMH6VD9tB7BPRf,65,1557099,"['bc underground hip hop', 'country rap', 'maga rap']"
Tom Odell,2txHhyCwHjUEpJjWrEyqyX,77,3764751,['chill pop']
Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,69,2490860,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,67,2712190,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Tony Aguirre,6twEaJ9RPRYiCmWapjG8xh,72,654192,"['corrido', 'corridos tumbados', 'sierreno']"
Too $hort,4sb7rZNN93BSS6Gqgepo4v,62,1519749,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']"
Toosii,6BH1xcDkwbbyrLMUKECsW1,66,1723104,['north carolina hip hop']
Topic,0u6GtibW46tFX7koQ6uNJZ,73,241957,"['german dance', 'pop dance', 'pop edm', 'uk dance']"
Tori Kelly,1vSN1fsvrzpbttOYGsliDr,67,2120235,"['pop', 'post-teen pop']"
Tornillo,5OGraDcSkO4oTWthkm77WL,69,1127927,['mexican hip hop']
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,81,6563317,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
Tove Lo,4NHQUGzhtTLFvgF5SZesLK,73,3539406,"['dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']"
Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,72,1711064,"['folk', 'lilith', 'singer-songwriter', ""women's music""]"
Train,3FUY2gzHeIiaesXtOAdB7A,74,4195163,"['dance pop', 'neo mellow', 'pop', 'pop rock']"
Travis Barker,4exLIFE8sISLr28sqG1qNX,67,447095,['rap rock']
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,94,28554337,"['hip hop', 'rap', 'slap house']"
Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,63,1370665,"['contemporary country', 'country', 'country road', 'outlaw country']"
Treaty Oak Revival,3444S3C4U9Ts86BnCtSPRV,70,157530,"['modern country pop', 'texas country']"
Trey Songz,2iojnBLj0qIMiKPvVhLnsH,69,7301744,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,82,9420384,"['melodic rap', 'rap', 'trap']"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,78,8108735,"['australian pop', 'pop', 'viral pop']"
Tucker Wetmore,4sCKpwwEsgReZxjtKFm2A0,65,120854,['modern country pop']
Turnpike Troubadours,1YSA4byX5AL1zoTsSTlB03,61,505778,"['modern southern rock', 'red dirt']"
Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,82,24008030,"['modern rock', 'pop', 'pov: indie', 'rock']"
Twista,6vbY3hOaCAhC7VjucswgdS,66,1055525,"['chicago rap', 'dirty south rap', 'gangster rap', 'trap']"
Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,69,2372858,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie']"
Two Feet,5sWHDYs0csV6RS48xBl0tH,70,1965463,"['indie poptimism', 'modern rock']"
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,88,5172781,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
Tyga,5LHRHt1k9lMyONurDHEdrp,78,6772502,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Tyler Childers,13ZEDW6vyBF12HYcZRr4EV,77,2336889,"['kentucky indie', 'kentucky roots', 'outlaw country']"
Tyler Hubbard,3BEV5FcxOtkQJ7lLRKMh3V,66,161414,"['contemporary country', 'modern country pop']"
"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,85,14579538,"['hip hop', 'rap']"
U2,51Blml2LZPmy7TTiAg47vQ,78,11983939,"['irish rock', 'permanent wave', 'rock']"
UPPERROOM,107CG0UhUl9GJnPwF83N63,64,341588,"['ccm', 'deep ccm', 'instrumental worship', 'world worship', 'worship']"
USHER,23zg3TcAtWQy7J6upgbUnj,83,11208317,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']"
Udit Narayan,70B80Lwx2sxti0M1Ng9e8K,79,13790713,"['chutney', 'filmi', 'odia pop']"
Upchurch,2pSObt5Fk8izuX8ZfI3jRn,68,1707999,"['country rap', 'redneck']"
V,3JsHnjpbhX4SnySpvpa9DK,83,17715551,"['j-division', 'korean ost']"
Vacations,0U7iI0Dk4Ojvi17nZboNO4,73,968234,"['newcastle nsw indie', 'pov: indie']"
Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,71,1912890,"['baroque pop', 'chamber pop', 'garage rock', 'indie rock', 'indietronica', 'modern rock']"
Van Halen,2cnMpRsOVqtPMfq7YiFE6K,72,5894112,"['album rock', 'classic rock', 'hard rock', 'rock']"
Van Morrison,44NX2ffIYHr6D4n7RaZF7A,73,3106484,"['classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Vance Joy,10exVja0key0uqUkk6LJRT,75,3034978,"['folk-pop', 'modern rock']"
Vansire,6ft7JnxMyZhp7N52qzHymY,67,361297,"['bedroom pop', 'rochester mn indie']"
Veeze,0B3kMiB21aPQlKumGDr4c7,63,165562,"['detroit hip hop', 'scam rap']"
Vicente Fernández,4PPoI9LuYeFX8V674Z1R6l,77,10110208,"['mariachi', 'ranchera']"
Victoria Monét,63XBtGSEZINSyXylZxEUbv,70,1017841,"['alternative r&b', 'r&b']"
Vince Staples,68kEuyFKyqrdQQLLsmiatm,67,1851443,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,69,2472355,"['danish metal', 'danish rock']"
W&W,2rTo8KIkBTFjQS7VvaKYQ4,74,833708,"['big room', 'dutch house', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive electro house']"
WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,70,2093923,"['dance rock', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop rock']"
WILLOW,3rWZHrfrsPBxVy692yAIxF,71,2497063,"['afrofuturism', 'pop', 'post-teen pop', 'pov: indie']"
Waka Flocka Flame,6f4XkbvYlXMH0QgVRzW0sM,65,2647810,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Wale,67nwj3Y5sZQLl72VNUHEYE,69,4106347,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
Wallows,0NIPkIjTV8mB795yEIiPYL,72,2679472,['pov: indie']
Warren Zeiders,7kplJl06UmldxLKseURAYi,70,620863,['modern country pop']
Watchhouse,675tsBPpaZtqyiBwEf3ZEP,62,315467,"['new americana', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']"
Waylon Jennings,7wCjDgV6nqBsHguQXPAaIM,68,1423515,"['classic texas country', 'country', 'outlaw country']"
Weezer,3jOstUTkEu2JkjvRdBA5Gu,74,3461383,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']"
Westside Gunn,0ABk515kENDyATUdpCKVfW,67,580442,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'drumless hip hop', 'hip hop', 'upstate ny rap']"
Whethan,0vqJkZ0RpLZixt3lTmD8vP,69,280823,"['electropop', 'hyperpop', 'rage rap']"
Whiskey Myers,26opZSJcXshCmCwxgZQmBc,65,818606,"['classic texas country', 'modern southern rock']"
White Noise Baby Sleep,4W12lEvVl5wectUtRNrvDh,72,35692,['sleep']
White Noise Radiance,0QUBaF6Rtta4TTmxYYfzux,81,13334,['shush']
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,76,9933507,"['dance pop', 'pop']"
Wild Rivers,59sBwR0jPSTrbMtuTkRPN5,65,223071,['folk-pop']
Willie Nelson,5W5bDNCqJ1jbCgTxDD0Cb3,73,2155408,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']"
Wisin,3E6xrwgnVfYCrCs0ePERDz,75,8996502,"['reggaeton', 'urbano latino']"
Wisin & Yandel,1wZtkThiXbVNtj6hee6dz9,79,7111929,"['electro latino', 'reggaeton', 'trap latino', 'urbano latino']"
