artist_name,artist_id,genre,artist_popularity,artist_n_followers,song_name,song_id,song_duration_min,song_popularity,song_artists,album_name,album_year_release,album_month_release,album_day_release
Djo,5p9HO3XC5P3BLxJs5Mtrhm,pov: indie,82,1219315,I Want Your Video,7KnGAY27aFqgiYySwt7yg5,2.14,62,['Djo'],DECIDE,2022,09,16
Djo,5p9HO3XC5P3BLxJs5Mtrhm,pov: indie,82,1219315,Fool,56sDw3DIGcUStBO5SguYPK,1.91,61,['Djo'],DECIDE,2022,09,16
Djo,5p9HO3XC5P3BLxJs5Mtrhm,pov: indie,82,1219315,Figure You Out,6TorufIR9E06RXo3VhZaae,3.07,61,['Djo'],DECIDE,2022,09,16
Djo,5p9HO3XC5P3BLxJs5Mtrhm,pov: indie,82,1219315,Personal Lies,3HAYmp6l5lYGG8zz4qMbIX,4.99,60,['Djo'],Twenty Twenty,2019,09,13
Djo,5p9HO3XC5P3BLxJs5Mtrhm,pov: indie,82,1219315,Slither,4zzwmX1ntxHBaFWJahkVTx,1.85,59,['Djo'],DECIDE,2022,09,16
Doechii,4E2rKHVDssGJm2SCDOMMJB,alternative r&b,68,448965,What It Is (Solo Version),73RbfOTJIjHzi2pcVHjeHM,3.16,78,['Doechii'],What It Is (Versions),2023,03,17
Doechii,4E2rKHVDssGJm2SCDOMMJB,alternative r&b,68,448965,A N X I E T Y (feat. Doechii),3FjK86616FbluOfTxNK2gY,2.48,73,['Sleepy Hallow'],Boy Meets World,2023,09,15
Doechii,4E2rKHVDssGJm2SCDOMMJB,alternative r&b,68,448965,Alter Ego (with JT),2xaaJcmvMOmpDbTwlWnjFh,3.4,70,"['Doechii', 'JT']",Alter Ego (with JT),2024,03,29
Doechii,4E2rKHVDssGJm2SCDOMMJB,alternative r&b,68,448965,What It Is (Block Boy) (with Kodak Black),1O8zCu3dLLPxkbGfIsbRgE,3.72,70,['Doechii'],What It Is (Block Boy) (with Kodak Black),2023,03,17
Doechii,4E2rKHVDssGJm2SCDOMMJB,alternative r&b,68,448965,Persuasive (with SZA),67v2UHujFruxWrDmjPYxD6,3.51,62,"['Doechii', 'SZA']",Persuasive (with SZA),2022,07,22
Doechii,4E2rKHVDssGJm2SCDOMMJB,alternative r&b,68,448965,What It Is (Solo Version) (Sped Up),6j4NR460x2h7PgIJMshqdk,2.73,59,['Doechii'],What It Is (Versions),2023,03,17
Doechii,4E2rKHVDssGJm2SCDOMMJB,alternative r&b,68,448965,Booty Drop,1iOdhNBdePXR632DhYZVO2,2.66,59,['Doechii'],Booty Drop,2023,08,18
Doechii,4E2rKHVDssGJm2SCDOMMJB,alternative r&b,68,448965,Wat U Sed (feat. Doechii & Kal Banx),0VYchQkqpeEyh95D1pWqy2,2.94,58,['Isaiah Rashad'],The House Is Burning,2021,07,30
Doechii,4E2rKHVDssGJm2SCDOMMJB,alternative r&b,68,448965,Bitch I'm Nice,7u5fFWlc7P46XWECmhyqNo,1.45,56,['Doechii'],Bitch I'm Nice,2022,07,08
Doechii,4E2rKHVDssGJm2SCDOMMJB,alternative r&b,68,448965,"Pro Freak (with Doechii, Fatman Scoop)",16jl1W58vcK8Jd5ZGbvd5f,4.48,54,['Smino'],Luv 4 Rent,2022,10,28
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,pop,87,29402796,Paint The Town Red,56y1jOTK0XSvJzVv9vHQBK,3.84,81,['Doja Cat'],Scarlet,2023,09,20
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,pop,87,29402796,Agora Hills,5PyDJG7SQRgWXefgexqIge,4.42,81,['Doja Cat'],Scarlet,2023,09,20
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,pop,87,29402796,Woman,6Uj1ctrBOjOas8xZXGqKk4,2.88,85,['Doja Cat'],Planet Her,2021,06,25
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,pop,87,29402796,Streets,60ynsPSSKe6O3sfwRnIBRf,3.78,83,['Doja Cat'],Hot Pink,2019,11,07
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,pop,87,29402796,n.h.i.e.,6x9pCndnXEoea0CMcfjs9W,2.4,80,['21 Savage'],american dream,2024,01,12
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,pop,87,29402796,You Right,0k4d5YPDr1r7FX77VdqWez,3.1,79,['Doja Cat'],Planet Her,2021,06,25
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,pop,87,29402796,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,3.51,79,['Doja Cat'],Planet Her,2021,06,25
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,pop,87,29402796,Candy,1VJwtWR6z7SpZRwipI12be,3.18,78,['Doja Cat'],Amala,2018,03,30
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,pov: indie,77,1620478,Babydoll,7yNf9YjeO5JXUE3JEBgnYc,1.63,86,['Dominic Fike'],"Don't Forget About Me, Demos",2018,10,16
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,pov: indie,77,1620478,3 Nights,0uI7yAKUf52Cn7y3sYyjiX,2.96,77,['Dominic Fike'],"Don't Forget About Me, Demos",2018,10,16
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,pov: indie,77,1620478,Mama's Boy,0b6xZk9f96N77BfmYWnQNC,2.6,75,['Dominic Fike'],Sunburn,2023,07,07
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,pov: indie,77,1620478,Mona Lisa,71DSaeKtXQaMAqnvMT7Uoc,3.1,69,['Dominic Fike'],Sunburn,2023,07,07
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,pov: indie,77,1620478,Phone Numbers,3f9Mzvd3URfbbIJBX4pz9Z,2.45,73,"['Dominic Fike', 'Kenny Beats']",Phone Numbers,2019,07,04
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,pov: indie,77,1620478,Why,1xLs8Mu1QEVbGCpyHQ2r2U,2.33,71,['Dominic Fike'],What Could Possibly Go Wrong,2020,07,31
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,pov: indie,77,1620478,Superstar Sh*t,20j7l6tFtc5lynXpbOQg1O,2.12,69,['Dominic Fike'],What Could Possibly Go Wrong,2020,07,31
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,pov: indie,77,1620478,How Much Is Weed?,44KWbTVZev3SWdv1t5UoYE,2.08,68,['Dominic Fike'],Sunburn,2023,07,07
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,pov: indie,77,1620478,She Wants My Money,0IajnzlicUA89rZSkqfLPS,2.23,66,['Dominic Fike'],"Don't Forget About Me, Demos",2018,10,16
Don Omar,33ScadVnbm2X8kkUqOkC6Z,urbano latino,83,11143817,Danza Kuduro,2a1o6ZejUi8U3wzzOtCOYw,3.31,82,['Don Omar'],Meet The Orphans,2010,01,01
Don Omar,33ScadVnbm2X8kkUqOkC6Z,urbano latino,83,11143817,Dile,69Ej1xrGjOcHvIMtMKxK0G,3.41,84,['Don Omar'],The Last Don,2003,01,01
Don Omar,33ScadVnbm2X8kkUqOkC6Z,urbano latino,83,11143817,Salió El Sol,48NXpYRuvv9izul4oXhqS9,5.25,79,['Don Omar'],King Of Kings,2006,01,01
Don Omar,33ScadVnbm2X8kkUqOkC6Z,urbano latino,83,11143817,Guaya Guaya,79zvVrn65ksbiGQxrtV4I5,3.23,80,['Don Omar'],The Last Don II,2015,06,16
Don Omar,33ScadVnbm2X8kkUqOkC6Z,urbano latino,83,11143817,Ojitos Chiquitos,4f49sFQko7jHLEFd3tCf5p,3.82,79,['Don Omar'],King Of Kings,2006,01,01
Don Omar,33ScadVnbm2X8kkUqOkC6Z,urbano latino,83,11143817,Virtual Diva,5nJaS3PEpyPfaWiLxIGtRX,3.99,73,['Don Omar'],iDon,2009,01,01
Don Omar,33ScadVnbm2X8kkUqOkC6Z,urbano latino,83,11143817,Hooka,0BenZn1xELuxhb7Pjwyjxv,3.97,76,['Don Omar'],Meet The Orphans,2010,01,01
Don Omar,33ScadVnbm2X8kkUqOkC6Z,urbano latino,83,11143817,Dale Don Dale,1PZrHbJjt5t7dP9OGRxcD0,3.54,75,['Don Omar'],The Last Don,2003,01,01
Don Omar,33ScadVnbm2X8kkUqOkC6Z,urbano latino,83,11143817,Bandoleros,4MLSjN1xAevuHXoSs8etwl,5.09,65,['Don Omar'],Los Bandoleros,2021,03,26
Don Omar,33ScadVnbm2X8kkUqOkC6Z,urbano latino,83,11143817,Ayer La Vi,3gvGnkmg8zVZdBAx4B7Cvq,4.21,62,['Don Omar'],King Of Kings (Armageddon Edition),2006,01,01
Don Toliver,4Gso3d4CscCijv0lmajZWs,rap,83,4106133,Bandit,7sTyAjxDXq9afwfSQy6D0s,2.46,86,['Don Toliver'],Bandit,2024,02,01
Don Toliver,4Gso3d4CscCijv0lmajZWs,rap,83,4106133,No Idea,7AzlLxHn24DxjgQX73F9fU,2.57,81,['Don Toliver'],Heaven Or Hell,2020,03,13
Don Toliver,4Gso3d4CscCijv0lmajZWs,rap,83,4106133,Deep in the Water,2dshtwEGNpyrE0x69wUiHj,2.84,78,['Don Toliver'],Deep in the Water,2024,03,14
Don Toliver,4Gso3d4CscCijv0lmajZWs,rap,83,4106133,After Party,527k23H0A4Q0UJN3vGs0Da,2.8,77,['Don Toliver'],Heaven Or Hell,2020,03,13
Don Toliver,4Gso3d4CscCijv0lmajZWs,rap,83,4106133,Cardigan,0Li1OuXXfi7950ilZUFGkF,2.65,76,['Don Toliver'],Heaven Or Hell,2020,03,13
Don Toliver,4Gso3d4CscCijv0lmajZWs,rap,83,4106133,Used (feat. Don Toliver),4NqkE7kRUvMDEdcqD96EDO,2.45,71,['SZA'],SOS,2022,12,08
Don Toliver,4Gso3d4CscCijv0lmajZWs,rap,83,4106133,You (feat. Travis Scott),4qS2KPWvsQzLvRa9oCHw41,3.56,74,['Don Toliver'],Life of a DON,2021,10,08
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,pop,71,4850145,Boyfriend,23eLvOQ3JxtdhRi9YyxRKQ,2.55,75,['Dove Cameron'],Alchemical: Volume 1,2023,12,01
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,pop,71,4850145,Breakfast,3v3cZP2dmnTtTL0CdZ2HOC,2.47,66,['Dove Cameron'],Alchemical: Volume 1,2023,12,01
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,pop,71,4850145,If Only,1mRBJdpIgc3jZH8C3cN2WV,3.83,70,"['Descendants – Cast', 'Disney']",Descendants (Original TV Movie Soundtrack),2015,01,01
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,pop,71,4850145,Rotten to the Core,2bNxCVI4Fub8BAwr0CQDyd,2.7,67,"['Descendants – Cast', 'Disney']",Descendants (Original TV Movie Soundtrack),2015,01,01
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,pop,71,4850145,We Go Down Together (with Khalid),2Y67qsABsPKMrvCxPCzL6r,3.08,66,"['Dove Cameron', 'Khalid']",We Go Down Together (with Khalid),2023,02,10
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,pop,71,4850145,Other Boys,5WZlorRUxgryaweu7kqeHd,2.28,65,"['Marshmello', 'Dove Cameron']",Other Boys,2023,09,08
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,pop,71,4850145,Ways to Be Wicked,2ziVTVizQdVNC2QhQhNGvg,3.63,64,"['Descendants 2 – Cast', 'Disney']",Descendants 2 (Original TV Movie Soundtrack),2017,07,21
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,pop,71,4850145,It's Goin' Down,537mRuCCiKQNFlN1vdSl1k,4.2,64,"['Descendants 2 – Cast', 'Disney']",Descendants 2 (Original TV Movie Soundtrack),2017,07,21
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,pop,71,4850145,Night Falls,3doNvO8zrwzcM0PJrcn8Rb,3.14,63,"['Descendants 3 – Cast', 'Disney']",Descendants 3 (Original TV Movie Soundtrack),2019,08,02
Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,pop,71,4850145,Sand,7lcptQMdfkgUAQ3Ek83K5V,3.66,57,['Dove Cameron'],Alchemical: Volume 1,2023,12,01
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,rap,79,11464187,Still D.R.E.,503OTo2dSqe7qk76rgsbep,4.51,82,['Dr. Dre'],2001,1999,11,16
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,rap,79,11464187,The Next Episode,4LwU4Vp6od3Sb08CsP99GC,2.69,81,['Dr. Dre'],2001,1999,11,16
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,rap,79,11464187,Forgot About Dre,7iXF2W9vKmDoGAhlHdpyIa,3.7,79,['Dr. Dre'],2001,1999,11,16
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,rap,79,11464187,What's The Difference,1SWVDBtw6h3tm9OehOkDhv,4.07,76,['Dr. Dre'],2001,1999,11,16
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,rap,79,11464187,Xxplosive,0Ed7MeXx64f6OcIuoTRCg1,3.59,71,['Dr. Dre'],2001,1999,11,16
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,rap,79,11464187,Keep Their Heads Ringin',7jIujRjK5JKNrMCcAvYUTN,5.09,65,['Various Artists'],Friday (Original Motion Picture Soundtrack),1995,04,11
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,rap,79,11464187,I Need A Doctor,70ATm56tH7OrQ1zurYssz0,4.73,70,['Dr. Dre'],I Need A Doctor,2011,02,01
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,rap,79,11464187,The Watcher,1iQ5E4z6CJ38dIzvMI9Wdo,3.44,69,['Dr. Dre'],2001,1999,11,16
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,rap,79,11464187,Gospel (with Eminem),3a2jFwnts4Cf0OwJbK61SL,3.5,66,"['Dr. Dre', 'Eminem']",Gospel (with Eminem),2022,02,04
Drake,3TVXtAsR1Inumwj472S9r4,rap,96,86436237,One Dance,1zi7xx7UVEFkmKfv06H8x0,2.9,89,['Drake'],Views,2016,05,06
Drake,3TVXtAsR1Inumwj472S9r4,rap,96,86436237,IDGAF (feat. Yeat),2YSzYUF3jWqb9YP9VXmpjE,4.34,87,['Drake'],For All The Dogs,2023,10,06
Drake,3TVXtAsR1Inumwj472S9r4,rap,96,86436237,act ii: date @ 8 (feat. Drake) - remix,3QS9ZCtoSCJhmaJ7QNXSAS,3.86,86,"['4batz', 'Drake']",act ii: date @ 8 (feat. Drake) [remix],2024,03,08
Drake,3TVXtAsR1Inumwj472S9r4,rap,96,86436237,God's Plan,6DCZcSspjsKoFjzjrWoCdn,3.32,84,['Drake'],Scorpion,2018,06,29
Drake,3TVXtAsR1Inumwj472S9r4,rap,96,86436237,Passionfruit,5mCPDVBb16L4XQwDdbRUpz,4.98,84,['Drake'],More Life,2017,03,18
Drake,3TVXtAsR1Inumwj472S9r4,rap,96,86436237,Fair Trade (with Travis Scott),40iJIUlhi6renaREYGeIDS,4.85,83,['Drake'],Certified Lover Boy,2021,09,03
Drake,3TVXtAsR1Inumwj472S9r4,rap,96,86436237,MELTDOWN (feat. Drake),67nepsnrcZkowTxMWigSbb,4.1,82,['Travis Scott'],UTOPIA,2023,07,28
Dreamville,1iNqsUDUraNWrj00bqssQG,rap,67,653023,Under The Sun (with J. Cole & Lute feat. DaBaby),6MF4tRr5lU8qok8IKaFOBE,3.37,74,"['Dreamville', 'J. Cole']",Revenge Of The Dreamers III,2019,07,05
Dreamville,1iNqsUDUraNWrj00bqssQG,rap,67,653023,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",36J0iaPDGbYGsHvYpaYs3k,2.82,67,"['Dreamville', 'J. Cole']",Revenge Of The Dreamers III,2019,07,05
Dreamville,1iNqsUDUraNWrj00bqssQG,rap,67,653023,Adonis Interlude (The Montage) (with J. Cole),5Mkbqot9JUaN5XhRgqITME,1.6,66,['Dreamville'],Creed III: The Soundtrack,2023,03,03
Dreamville,1iNqsUDUraNWrj00bqssQG,rap,67,653023,Heaven’s EP (with J. Cole),19h1LNf7idduUW3jBeswB8,2.97,63,"['Dreamville', 'J. Cole']",D-Day: A Gangsta Grillz Mixtape,2022,03,31
Dreamville,1iNqsUDUraNWrj00bqssQG,rap,67,653023,Freedom of Speech (with J. Cole),5pQZullzXsixizZmBcmXhy,2.2,60,"['Dreamville', 'J. Cole']",D-Day: A Gangsta Grillz Mixtape,2022,03,31
Dreamville,1iNqsUDUraNWrj00bqssQG,rap,67,653023,Folgers Crystals,7mgVenws8AB44VPNGY56NQ,2.38,58,"['Dreamville', 'J. Cole']",Revenge Of The Dreamers II,2015,01,01
Dreamville,1iNqsUDUraNWrj00bqssQG,rap,67,653023,Night Job,1rgiGK1UFUSstew3z0ituh,3.23,42,"['Dreamville', 'J. Cole']",Revenge Of The Dreamers II,2015,01,01
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,pop,89,43040917,Houdini,4OMJGnvZfDvsePyCwRGO7X,3.1,92,['Dua Lipa'],Houdini,2023,11,09
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,pop,89,43040917,Training Season,6Qb7YsAqH4wWFUMbGsCpap,3.49,92,['Dua Lipa'],Training Season,2024,02,15
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,pop,89,43040917,Dance The Night - From Barbie The Album,1vYXt7VSjH9JIM5oRRo7vA,2.94,88,['Dua Lipa'],Dance The Night (From Barbie The Album),2023,05,25
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,pop,89,43040917,Don't Start Now,3PfIrDoz19wz7qK7tYeu62,3.05,81,['Dua Lipa'],Future Nostalgia,2020,03,27
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,pop,89,43040917,New Rules,2ekn2ttSfGqwhhate0LSR0,3.49,80,['Dua Lipa'],Dua Lipa (Deluxe),2017,06,02
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,pop,89,43040917,IDGAF,76cy1WJvNGJTj78UqeA5zr,3.63,79,['Dua Lipa'],Dua Lipa (Deluxe),2017,06,02
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,pop,89,43040917,Levitating,39LLxExYz6ewLAcYrzQQyP,3.4,78,['Dua Lipa'],Future Nostalgia,2020,03,27
Duelo,0nnp7oJpY2J6yZOqtdKaWq,musica mexicana,70,1827094,Puño De Diamantes,1IzGf1RLpHuImi5lsCD3T9,3.21,75,['Duelo'],Libre Por Naturaleza,2013,05,07
Duelo,0nnp7oJpY2J6yZOqtdKaWq,musica mexicana,70,1827094,Malabares,3pEZ2qP6CZzoE7htp2ZZBe,3.52,69,['Duelo'],Vuela Muy Alto,2011,01,01
Duelo,0nnp7oJpY2J6yZOqtdKaWq,musica mexicana,70,1827094,A Mí Me Gustas Tú,1zUsPIUw73Ga0TrDbTH5md,3.14,65,['Los Rojos'],A Mí Me Gustas Tú,2023,02,24
Duelo,0nnp7oJpY2J6yZOqtdKaWq,musica mexicana,70,1827094,Sentimientos De Cartón,7ctLV5QnYVq3V89EK3XNsa,3.06,67,['Duelo'],Necesito Más De Ti,2009,,
Duelo,0nnp7oJpY2J6yZOqtdKaWq,musica mexicana,70,1827094,Sonrie,7eM6Xeh5Nfd1h6UWA1OcFp,3.39,67,['Duelo'],Veneno,2015,06,02
Duelo,0nnp7oJpY2J6yZOqtdKaWq,musica mexicana,70,1827094,Veneno,275Ic1G9MH5xhnOqQew0CI,3.5,67,['Duelo'],Veneno,2015,06,02
Duelo,0nnp7oJpY2J6yZOqtdKaWq,musica mexicana,70,1827094,Le Dije Al Corazón,23IJBnRVYyPd2GD0mAkZTp,2.55,62,['Duelo'],En El Area De Sueños,2005,01,01
Duelo,0nnp7oJpY2J6yZOqtdKaWq,musica mexicana,70,1827094,Amiga Soledad,2cBzuJhVILqkpFAYxHwm64,3.03,61,['Duelo'],El Amor No Acaba,2002,,
Duelo,0nnp7oJpY2J6yZOqtdKaWq,musica mexicana,70,1827094,¿Qué Hubiera Sido De Mi Vida?,2jFeVaKwofd1mVk50xSzjg,3.22,61,['Duelo'],El Amor No Acaba,2002,,
Duelo,0nnp7oJpY2J6yZOqtdKaWq,musica mexicana,70,1827094,Un Hombre con Suerte,3yoYYOzDtvt3V7vUWNjfC1,3.41,61,['Duelo'],Eres Vida,2020,10,02
Duki,1bAftSH8umNcGZ0uyV7LMg,urbano latino,82,10308085,NO SON KLLE,4dUES55SAFKZp4ekMlLHWZ,3.73,77,"['Santa Fe Klan', 'Duki', 'Peso Pluma']",NO SON KLLE,2024,02,22
Duki,1bAftSH8umNcGZ0uyV7LMg,urbano latino,82,10308085,Antes de Perderte,2LgxW2t2H6lAf7tJuOnxxj,2.95,69,['Duki'],Temporada de Reggaetón 2,2022,07,20
Duki,1bAftSH8umNcGZ0uyV7LMg,urbano latino,82,10308085,NO DA MÁS,7jDYmAWdghEWmQyqwLpriE,2.81,73,['YSY A'],EL AFTER DEL AFTER,2023,11,11
Duki,1bAftSH8umNcGZ0uyV7LMg,urbano latino,82,10308085,GIVENCHY,2bbwjxA68m9PHZFWgF1fze,3.04,66,['Duki'],Temporada de Reggaetón 2,2022,07,20
Duki,1bAftSH8umNcGZ0uyV7LMg,urbano latino,82,10308085,Rockstar,3E4ZzO4ySupnYypDPXcc3D,1.87,72,['Duki'],Rockstar,2018,03,09
Duki,1bAftSH8umNcGZ0uyV7LMg,urbano latino,82,10308085,como si no importara,7M0mBls29IohQIPGqegcyE,2.88,68,['Emilia'],Tú crees en mí?,2022,05,31
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,rock,69,2933911,Hungry Like the Wolf - 2009 Remaster,39lSeqnyjZJejRuaREfyLL,3.68,74,['Duran Duran'],Rio (Collector's Edition),1982,05,10
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,rock,69,2933911,Ordinary World,0wokCRaKD0zPNhMRXAgVsr,5.67,74,['Duran Duran'],Duran Duran,1993,02,15
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,rock,69,2933911,INVISIBLE,51EpFns3CG9taCMQz6XDom,3.19,68,['Duran Duran'],FUTURE PAST,2021,10,22
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,rock,69,2933911,Come Undone,0yfNXxlyXdmP0ue1iJijx1,4.28,70,['Duran Duran'],Duran Duran,1993,02,15
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,rock,69,2933911,Girls on Film - 2010 Remaster,4EFkvOhgAmlHEfDfvfSoh5,3.55,63,['Duran Duran'],Duran Duran (Deluxe Edition),1981,06,15
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,rock,69,2933911,Save a Prayer - 2009 Remaster,1ff8lsrJ2kuZuofMw81EQo,5.56,64,['Duran Duran'],Rio (Collector's Edition),1982,05,10
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,rock,69,2933911,A View to a Kill,6I4snLrVOrJsLdd43isc27,3.63,63,['Duran Duran'],Decade,1989,11,13
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,rock,69,2933911,Rio - 2009 Remaster,43eBgYRTmu5BJnCJDBU5Hb,5.62,61,['Duran Duran'],Rio (Collector's Edition),1982,05,10
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,rock,69,2933911,"The Wild Boys - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",4YZPNMikflNQnTs67GfKKX,4.32,54,['Duran Duran'],Arena,1984,11,12
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,rock,69,2933911,The Reflex - Single Version; 2010 Remaster,4sz1Ng2Cgidfqqiy0pNL6R,4.46,58,['Duran Duran'],Seven and the Ragged Tiger (Deluxe Edition),1983,11,21
Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,contemporary country,66,2337688,Thinking 'Bout You (feat. MacKenzie Porter),5eUpUFdFaAeovPau6lQkqK,2.86,73,['Dustin Lynch'],Blue In The Sky,2022,02,11
Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,contemporary country,66,2337688,Chevrolet (feat. Jelly Roll),7FKAVg9SA7QYLxdVRLnKjd,3.07,69,['Dustin Lynch'],Killed The Cowboy,2023,09,29
Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,contemporary country,66,2337688,Small Town Boy,7mS200vKsSSVgrbMxWza54,3.43,68,['Dustin Lynch'],Current Mood,2017,09,08
Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,contemporary country,66,2337688,Stars Like Confetti,4HXiZiCbYIiG03OQwXRYnE,3.24,67,['Dustin Lynch'],Blue In The Sky,2022,02,11
Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,contemporary country,66,2337688,Cowboys and Angels,1kFi7TFCs6yBaIcQN06NIb,3.8,65,['Dustin Lynch'],Dustin Lynch,2012,08,21
Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,contemporary country,66,2337688,Thinking 'Bout You (feat. Lauren Alaina),6NebrV4ZigAoXIRbe11hxh,2.84,65,['Dustin Lynch'],Tullahoma,2020,01,17
Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,contemporary country,66,2337688,Ridin’ Roads,2VPmBOuy7ZAOFSzKwW2IEt,3.42,63,['Dustin Lynch'],Tullahoma,2020,01,17
Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,contemporary country,66,2337688,Good Girl,3NgcaTIgVh77DdwAInp996,3.16,60,['Dustin Lynch'],Tullahoma,2020,01,17
Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,contemporary country,66,2337688,Where It's At,3IQu6EQqPlYN3pk0xQz9zK,3.4,58,['Dustin Lynch'],Where It's At,2014,09,09
Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,contemporary country,66,2337688,Party Mode,3MA10oqmhqP1iRRZu1dF9Z,3.53,55,['Dustin Lynch'],Blue In The Sky,2022,02,11
Dylan Gossett,4H4M0Y4cN39zIVDHvdW53x,modern country pop,69,209869,Coal,4dtIxANFBU6CfhI9c2hf2g,3.24,83,['Dylan Gossett'],Coal,2023,07,27
Dylan Gossett,4H4M0Y4cN39zIVDHvdW53x,modern country pop,69,209869,To Be Free,36oNCGbPVXLp4l1FQFIiaK,2.8,71,['Dylan Gossett'],To Be Free,2023,06,20
Dylan Gossett,4H4M0Y4cN39zIVDHvdW53x,modern country pop,69,209869,Beneath Oak Trees,6xqmYE5XbgqOl4LO39g5v6,3.96,69,['Dylan Gossett'],No Better Time,2023,10,27
Dylan Gossett,4H4M0Y4cN39zIVDHvdW53x,modern country pop,69,209869,Somewhere Between,11N3xwyjdDK8WAWnkvYZO2,3.68,65,['Dylan Gossett'],Somewhere Between,2024,03,01
Dylan Gossett,4H4M0Y4cN39zIVDHvdW53x,modern country pop,69,209869,If I Had a Lover,6a9VsSmDtb7wxv1oRgCfIa,3.38,66,['Dylan Gossett'],Songs in the Gravel,2024,03,22
Dylan Gossett,4H4M0Y4cN39zIVDHvdW53x,modern country pop,69,209869,Bitter Winds,4X9UTklC74F5hnlVjrPbnN,4.35,63,['Dylan Gossett'],Bitter Winds,2024,02,02
Dylan Gossett,4H4M0Y4cN39zIVDHvdW53x,modern country pop,69,209869,Lone Ole Cowboy,2vKw3Axf2y8rcbLnnTFzIU,3.87,62,['Dylan Gossett'],No Better Time,2023,10,27
Dylan Gossett,4H4M0Y4cN39zIVDHvdW53x,modern country pop,69,209869,Finally Stop Dreaming,4KhGlW76w4KSMUwhRLZMyQ,3.33,60,['Dylan Gossett'],Songs in the Gravel,2024,03,22
